2013/12/04 00:00:11.221 [ctdbp2:DLOGP3]:Instrument Started [Power On]
2013/12/04 01:00:26.646 # 13.7643,  4.24662,  134.141,  35.6557, 1505.701, 04 Dec 2013 01:00:23,  26.7437, 11.4,   2.0
2013/12/04 01:00:36.640 # 13.7631,  4.24646,  134.140,  35.6554, 1505.696, 04 Dec 2013 01:00:33,  26.7437, 11.4,   2.6
2013/12/04 01:00:46.641 # 13.7631,  4.24645,  134.123,  35.6552, 1505.696, 04 Dec 2013 01:00:43,  26.7435, 11.4,   1.9
2013/12/04 01:00:56.640 # 13.7638,  4.24654,  134.127,  35.6555, 1505.698, 04 Dec 2013 01:00:53,  26.7437, 11.4,   2.1
2013/12/04 01:01:06.640 # 13.7639,  4.24654,  134.133,  35.6553, 1505.699, 04 Dec 2013 01:01:03,  26.7434, 11.5,   2.0
2013/12/04 01:01:16.639 # 13.7639,  4.24654,  134.123,  35.6553, 1505.699, 04 Dec 2013 01:01:13,  26.7434, 11.5,   2.1
2013/12/04 01:01:26.639 # 13.7639,  4.24653,  134.133,  35.6552, 1505.699, 04 Dec 2013 01:01:23,  26.7434, 11.5,   2.1
2013/12/04 01:01:36.640 # 13.7637,  4.24651,  134.134,  35.6552, 1505.698, 04 Dec 2013 01:01:33,  26.7434, 11.5,   2.2
2013/12/04 01:01:46.640 # 13.7637,  4.24651,  134.125,  35.6552, 1505.698, 04 Dec 2013 01:01:43,  26.7434, 11.5,   2.2
2013/12/04 01:01:56.641 # 13.7636,  4.24651,  134.113,  35.6553, 1505.698, 04 Dec 2013 01:01:53,  26.7435, 11.5,   2.1
2013/12/04 01:02:06.640 # 13.7636,  4.24652,  134.110,  35.6554, 1505.697, 04 Dec 2013 01:02:03,  26.7437, 11.5,   2.2
2013/12/04 01:02:16.641 # 13.7638,  4.24653,  134.110,  35.6553, 1505.698, 04 Dec 2013 01:02:13,  26.7435, 11.5,   2.2
2013/12/04 01:02:26.640 # 13.7630,  4.24645,  134.131,  35.6553, 1505.696, 04 Dec 2013 01:02:23,  26.7437, 11.5,   2.0
2013/12/04 01:02:36.650 # 13.7637,  4.24653,  134.139,  35.6554, 1505.698, 04 Dec 2013 01:02:33,  26.7437, 11.5,   2.0
2013/12/04 01:02:46.639 # 13.7633,  4.24647,  134.133,  35.6552, 1505.697, 04 Dec 2013 01:02:43,  26.7435, 11.5,   2.5
2013/12/04 01:02:56.640 # 13.7630,  4.24644,  134.132,  35.6553, 1505.696, 04 Dec 2013 01:02:53,  26.7437, 11.5,   2.3
2013/12/04 01:03:06.638 # 13.7622,  4.24634,  134.120,  35.6550, 1505.693, 04 Dec 2013 01:03:03,  26.7437, 11.5,   2.1
2013/12/04 01:03:16.644 # 13.7624,  4.24639,  134.123,  35.6553, 1505.694, 04 Dec 2013 01:03:13,  26.7438, 11.5,   2.2
2013/12/04 01:03:26.639 # 13.7638,  4.24651,  134.131,  35.6551, 1505.698, 04 Dec 2013 01:03:23,  26.7434, 11.5,   1.9
2013/12/04 01:03:36.646 # 13.7631,  4.24644,  134.134,  35.6551, 1505.696, 04 Dec 2013 01:03:33,  26.7435, 11.5,   2.5
2013/12/04 01:03:46.641 # 13.7627,  4.24638,  134.126,  35.6549, 1505.694, 04 Dec 2013 01:03:43,  26.7434, 11.5,   2.2
2013/12/04 01:03:56.641 # 13.7603,  4.24610,  134.118,  35.6545, 1505.686, 04 Dec 2013 01:03:53,  26.7437, 11.5,   2.2
2013/12/04 01:04:06.640 # 13.7576,  4.24581,  134.120,  35.6543, 1505.677, 04 Dec 2013 01:04:03,  26.7440, 11.5,   2.0
2013/12/04 01:04:16.640 # 13.7551,  4.24552,  134.130,  35.6540, 1505.668, 04 Dec 2013 01:04:13,  26.7443, 11.5,   2.3
2013/12/04 01:04:26.640 # 13.7552,  4.24549,  134.130,  35.6536, 1505.668, 04 Dec 2013 01:04:23,  26.7440, 11.5,   3.1
2013/12/04 01:04:36.639 # 13.7551,  4.24551,  134.130,  35.6538, 1505.668, 04 Dec 2013 01:04:33,  26.7441, 11.5,   2.0
2013/12/04 01:04:46.640 # 13.7551,  4.24546,  134.139,  35.6533, 1505.668, 04 Dec 2013 01:04:43,  26.7438, 11.5,   2.2
2013/12/04 01:04:56.639 # 13.7551,  4.24545,  134.131,  35.6532, 1505.668, 04 Dec 2013 01:04:53,  26.7437, 11.5,   2.0
2013/12/04 01:05:06.639 # 13.7560,  4.24557,  134.120,  35.6536, 1505.671, 04 Dec 2013 01:05:03,  26.7438, 11.5,   2.4
2013/12/04 01:05:16.640 # 13.7553,  4.24551,  134.123,  35.6536, 1505.669, 04 Dec 2013 01:05:13,  26.7439, 11.5,   2.4
2013/12/04 01:05:26.639 # 13.7554,  4.24548,  134.126,  35.6533, 1505.669, 04 Dec 2013 01:05:23,  26.7438, 11.5,   2.2
2013/12/04 01:05:36.639 # 13.7571,  4.24568,  134.124,  35.6535, 1505.675, 04 Dec 2013 01:05:33,  26.7435, 11.5,   2.7
2013/12/04 01:05:46.639 # 13.7576,  4.24576,  134.122,  35.6539, 1505.676, 04 Dec 2013 01:05:43,  26.7437, 11.5,   2.6
2013/12/04 01:05:56.639 # 13.7582,  4.24586,  134.140,  35.6543, 1505.679, 04 Dec 2013 01:05:53,  26.7439, 11.5,   2.2
2013/12/04 01:06:05.150 [ctdbp2:DLOGP3]:Instrument Stopped [Power Off]
2013/12/04 01:57:31.981 [ctdbp2:DLOGP3]:Idle state, without initialize
2013/12/04 02:00:12.851 [ctdbp2:DLOGP3]:Instrument Started [Power On]
2013/12/04 02:00:26.652 # 13.6291,  4.23033,  133.986,  35.6283, 1505.225, 04 Dec 2013 02:00:23,  26.7507, 11.4,   2.0
2013/12/04 02:00:36.643 # 13.6296,  4.23038,  133.988,  35.6284, 1505.227, 04 Dec 2013 02:00:33,  26.7507, 11.4,   2.5
2013/12/04 02:00:46.639 # 13.6297,  4.23036,  133.982,  35.6281, 1505.227, 04 Dec 2013 02:00:43,  26.7505, 11.4,   2.0
2013/12/04 02:00:56.641 # 13.6296,  4.23035,  133.979,  35.6282, 1505.226, 04 Dec 2013 02:00:53,  26.7505, 11.4,   3.4
2013/12/04 02:01:06.640 # 13.6300,  4.23037,  133.979,  35.6280, 1505.227, 04 Dec 2013 02:01:03,  26.7502, 11.5,   2.1
2013/12/04 02:01:16.642 # 13.6298,  4.23039,  133.984,  35.6283, 1505.227, 04 Dec 2013 02:01:13,  26.7506, 11.5,   2.0
2013/12/04 02:01:26.640 # 13.6301,  4.23041,  133.986,  35.6282, 1505.228, 04 Dec 2013 02:01:23,  26.7505, 11.5,   2.1
2013/12/04 02:01:36.641 # 13.6298,  4.23039,  133.992,  35.6282, 1505.227, 04 Dec 2013 02:01:33,  26.7506, 11.5,   3.1
2013/12/04 02:01:46.642 # 13.6299,  4.23038,  133.988,  35.6281, 1505.227, 04 Dec 2013 02:01:43,  26.7504, 11.5,   2.1
2013/12/04 02:01:56.640 # 13.6297,  4.23036,  133.971,  35.6282, 1505.226, 04 Dec 2013 02:01:53,  26.7505, 11.5,   2.3
2013/12/04 02:02:06.641 # 13.6294,  4.23032,  133.979,  35.6280, 1505.225, 04 Dec 2013 02:02:03,  26.7505, 11.5,   2.0
2013/12/04 02:02:16.641 # 13.6296,  4.23035,  133.973,  35.6280, 1505.226, 04 Dec 2013 02:02:13,  26.7504, 11.5,   2.5
2013/12/04 02:02:26.640 # 13.6292,  4.23032,  133.987,  35.6282, 1505.225, 04 Dec 2013 02:02:23,  26.7507, 11.5,   1.9
2013/12/04 02:02:36.654 # 13.6292,  4.23030,  133.976,  35.6281, 1505.225, 04 Dec 2013 02:02:33,  26.7505, 11.5,   3.5
2013/12/04 02:02:46.641 # 13.6287,  4.23025,  133.984,  35.6281, 1505.223, 04 Dec 2013 02:02:43,  26.7506, 11.5,   2.3
2013/12/04 02:02:56.641 # 13.6284,  4.23023,  133.973,  35.6281, 1505.222, 04 Dec 2013 02:02:53,  26.7507, 11.5,   2.0
2013/12/04 02:03:06.640 # 13.6285,  4.23022,  133.969,  35.6279, 1505.222, 04 Dec 2013 02:03:03,  26.7506, 11.5,   2.0
2013/12/04 02:03:16.640 # 13.6272,  4.23010,  133.981,  35.6280, 1505.218, 04 Dec 2013 02:03:13,  26.7509, 11.5,   2.1
2013/12/04 02:03:26.641 # 13.6237,  4.22971,  133.981,  35.6275, 1505.206, 04 Dec 2013 02:03:23,  26.7513, 11.5,   2.1
2013/12/04 02:03:36.640 # 13.6245,  4.22981,  133.981,  35.6277, 1505.209, 04 Dec 2013 02:03:33,  26.7512, 11.5,   2.0
2013/12/04 02:03:46.640 # 13.6244,  4.22975,  133.972,  35.6273, 1505.208, 04 Dec 2013 02:03:43,  26.7510, 11.5,   2.4
2013/12/04 02:03:56.644 # 13.6240,  4.22973,  133.975,  35.6275, 1505.207, 04 Dec 2013 02:03:53,  26.7512, 11.5,   2.2
2013/12/04 02:04:06.640 # 13.6236,  4.22969,  133.971,  35.6275, 1505.206, 04 Dec 2013 02:04:03,  26.7512, 11.5,   2.1
2013/12/04 02:04:16.641 # 13.6243,  4.22974,  133.978,  35.6273, 1505.208, 04 Dec 2013 02:04:13,  26.7510, 11.5,   2.0
2013/12/04 02:04:26.641 # 13.6237,  4.22968,  133.978,  35.6274, 1505.206, 04 Dec 2013 02:04:23,  26.7511, 11.5,   2.1
2013/12/04 02:04:36.640 # 13.6230,  4.22963,  133.997,  35.6275, 1505.204, 04 Dec 2013 02:04:33,  26.7513, 11.5,   2.3
2013/12/04 02:04:46.640 # 13.6229,  4.22959,  133.983,  35.6272, 1505.203, 04 Dec 2013 02:04:43,  26.7512, 11.5,   2.1
2013/12/04 02:04:56.640 # 13.6231,  4.22959,  133.964,  35.6270, 1505.203, 04 Dec 2013 02:04:53,  26.7510, 11.5,   1.9
2013/12/04 02:05:06.640 # 13.6234,  4.22963,  133.980,  35.6272, 1505.205, 04 Dec 2013 02:05:03,  26.7511, 11.5,   2.1
2013/12/04 02:05:16.641 # 13.6234,  4.22963,  133.987,  35.6271, 1505.205, 04 Dec 2013 02:05:13,  26.7510, 11.5,   2.1
2013/12/04 02:05:26.641 # 13.6231,  4.22959,  133.969,  35.6270, 1505.203, 04 Dec 2013 02:05:23,  26.7510, 11.5,   2.0
2013/12/04 02:05:36.641 # 13.6222,  4.22950,  133.960,  35.6270, 1505.200, 04 Dec 2013 02:05:33,  26.7512, 11.5,   2.0
2013/12/04 02:05:46.641 # 13.6216,  4.22944,  133.966,  35.6270, 1505.199, 04 Dec 2013 02:05:43,  26.7513, 11.5,   2.1
2013/12/04 02:05:56.640 # 13.6212,  4.22938,  133.979,  35.6268, 1505.197, 04 Dec 2013 02:05:53,  26.7512, 11.5,   2.0
2013/12/04 02:06:13.169 [ctdbp2:DLOGP3]:Instrument Stopped [Power Off]
2013/12/04 02:57:32.021 [ctdbp2:DLOGP3]:Idle state, without initialize
2013/12/04 03:00:14.846 [ctdbp2:DLOGP3]:Instrument Started [Power On]
2013/12/04 03:00:28.646 # 13.6028,  4.22728,  133.724,  35.6243, 1505.130, 04 Dec 2013 03:00:25,  26.7531, 11.4,   2.2
2013/12/04 03:00:38.646 # 13.6031,  4.22732,  133.727,  35.6244, 1505.131, 04 Dec 2013 03:00:35,  26.7532, 11.4,   2.9
2013/12/04 03:00:48.642 # 13.6032,  4.22734,  133.729,  35.6244, 1505.131, 04 Dec 2013 03:00:45,  26.7532, 11.4,   2.2
2013/12/04 03:00:58.645 # 13.6034,  4.22733,  133.726,  35.6242, 1505.132, 04 Dec 2013 03:00:55,  26.7529, 11.4,   2.0
2013/12/04 03:01:08.640 # 13.6032,  4.22732,  133.724,  35.6242, 1505.131, 04 Dec 2013 03:01:05,  26.7529, 11.5,   3.2
2013/12/04 03:01:18.641 # 13.6028,  4.22731,  133.719,  35.6245, 1505.130, 04 Dec 2013 03:01:15,  26.7533, 11.5,   1.9
2013/12/04 03:01:28.645 # 13.6032,  4.22734,  133.726,  35.6245, 1505.131, 04 Dec 2013 03:01:25,  26.7532, 11.5,   2.2
2013/12/04 03:01:38.642 # 13.6033,  4.22735,  133.720,  35.6244, 1505.132, 04 Dec 2013 03:01:35,  26.7531, 11.5,   1.9
2013/12/04 03:01:48.642 # 13.6034,  4.22736,  133.715,  35.6245, 1505.132, 04 Dec 2013 03:01:45,  26.7532, 11.5,   1.9
2013/12/04 03:01:58.643 # 13.6036,  4.22738,  133.709,  35.6245, 1505.132, 04 Dec 2013 03:01:55,  26.7531, 11.5,   2.1
2013/12/04 03:02:08.645 # 13.6039,  4.22739,  133.704,  35.6243, 1505.133, 04 Dec 2013 03:02:05,  26.7529, 11.5,   2.0
2013/12/04 03:02:18.640 # 13.6034,  4.22738,  133.704,  35.6247, 1505.132, 04 Dec 2013 03:02:15,  26.7533, 11.5,   2.0
2013/12/04 03:02:28.656 # 13.6033,  4.22735,  133.723,  35.6244, 1505.132, 04 Dec 2013 03:02:25,  26.7532, 11.5,   2.0
2013/12/04 03:02:38.640 # 13.6039,  4.22741,  133.720,  35.6244, 1505.134, 04 Dec 2013 03:02:35,  26.7529, 11.5,   2.1
2013/12/04 03:02:48.642 # 13.6039,  4.22744,  133.720,  35.6247, 1505.134, 04 Dec 2013 03:02:45,  26.7532, 11.5,   2.0
2013/12/04 03:02:58.642 # 13.6032,  4.22734,  133.719,  35.6244, 1505.131, 04 Dec 2013 03:02:55,  26.7532, 11.5,   1.9
2013/12/04 03:03:08.648 # 13.6028,  4.22732,  133.722,  35.6246, 1505.130, 04 Dec 2013 03:03:05,  26.7534, 11.5,   2.1
2013/12/04 03:03:18.640 # 13.6030,  4.22731,  133.734,  35.6243, 1505.131, 04 Dec 2013 03:03:15,  26.7532, 11.5,   2.4
2013/12/04 03:03:28.641 # 13.6029,  4.22731,  133.725,  35.6245, 1505.130, 04 Dec 2013 03:03:25,  26.7532, 11.5,   1.8
2013/12/04 03:03:38.642 # 13.6029,  4.22733,  133.698,  35.6246, 1505.130, 04 Dec 2013 03:03:35,  26.7533, 11.5,   2.8
2013/12/04 03:03:48.641 # 13.6030,  4.22731,  133.706,  35.6244, 1505.130, 04 Dec 2013 03:03:45,  26.7532, 11.5,   2.1
2013/12/04 03:03:58.641 # 13.6027,  4.22732,  133.710,  35.6247, 1505.130, 04 Dec 2013 03:03:55,  26.7534, 11.5,   2.1
2013/12/04 03:04:08.642 # 13.6028,  4.22731,  133.718,  35.6246, 1505.130, 04 Dec 2013 03:04:05,  26.7533, 11.5,   2.1
2013/12/04 03:04:18.642 # 13.6031,  4.22730,  133.714,  35.6242, 1505.130, 04 Dec 2013 03:04:15,  26.7529, 11.5,   2.3
2013/12/04 03:04:28.642 # 13.6025,  4.22729,  133.710,  35.6246, 1505.129, 04 Dec 2013 03:04:25,  26.7534, 11.5,   4.0
2013/12/04 03:04:38.640 # 13.6025,  4.22728,  133.707,  35.6245, 1505.129, 04 Dec 2013 03:04:35,  26.7533, 11.5,   3.0
2013/12/04 03:04:48.642 # 13.6023,  4.22725,  133.701,  35.6245, 1505.128, 04 Dec 2013 03:04:45,  26.7533, 11.5,   2.2
2013/12/04 03:04:58.640 # 13.6025,  4.22727,  133.707,  35.6244, 1505.129, 04 Dec 2013 03:04:55,  26.7533, 11.5,   2.3
2013/12/04 03:05:08.641 # 13.6027,  4.22728,  133.710,  35.6244, 1505.129, 04 Dec 2013 03:05:05,  26.7533, 11.5,   1.9
2013/12/04 03:05:18.650 # 13.6036,  4.22736,  133.702,  35.6243, 1505.132, 04 Dec 2013 03:05:15,  26.7529, 11.5,   2.4
2013/12/04 03:05:28.641 # 13.6052,  4.22751,  133.701,  35.6242, 1505.137, 04 Dec 2013 03:05:25,  26.7526, 11.5,   1.9
2013/12/04 03:05:38.640 # 13.6050,  4.22751,  133.707,  35.6244, 1505.137, 04 Dec 2013 03:05:35,  26.7528, 11.5,   2.0
2013/12/04 03:05:48.643 # 13.6053,  4.22752,  133.709,  35.6242, 1505.138, 04 Dec 2013 03:05:45,  26.7526, 11.5,   2.2
2013/12/04 03:05:58.641 # 13.6042,  4.22744,  133.708,  35.6245, 1505.134, 04 Dec 2013 03:05:55,  26.7531, 11.5,   2.3
2013/12/04 03:06:05.161 [ctdbp2:DLOGP3]:Instrument Stopped [Power Off]
2013/12/04 03:57:33.239 [ctdbp2:DLOGP3]:Idle state, without initialize
2013/12/04 04:00:12.181 [ctdbp2:DLOGP3]:Instrument Started [Power On]
2013/12/04 04:00:25.647 # 13.6160,  4.22868,  133.450,  35.6253, 1505.170, 04 Dec 2013 04:00:22,  26.7511, 11.4,   2.0
2013/12/04 04:00:35.641 # 13.6158,  4.22868,  133.437,  35.6254, 1505.169, 04 Dec 2013 04:00:32,  26.7512, 11.4,   2.2
2013/12/04 04:00:45.642 # 13.6164,  4.22871,  133.445,  35.6252, 1505.171, 04 Dec 2013 04:00:42,  26.7510, 11.4,   2.1
2013/12/04 04:00:55.642 # 13.6167,  4.22876,  133.450,  35.6254, 1505.172, 04 Dec 2013 04:00:52,  26.7511, 11.4,   2.3
2013/12/04 04:01:05.641 # 13.6163,  4.22872,  133.430,  35.6253, 1505.170, 04 Dec 2013 04:01:02,  26.7511, 11.5,   2.2
2013/12/04 04:01:15.642 # 13.6163,  4.22872,  133.427,  35.6254, 1505.170, 04 Dec 2013 04:01:12,  26.7511, 11.5,   2.0
2013/12/04 04:01:25.641 # 13.6163,  4.22872,  133.439,  35.6253, 1505.171, 04 Dec 2013 04:01:22,  26.7511, 11.5,   2.1
2013/12/04 04:01:35.642 # 13.6162,  4.22872,  133.445,  35.6255, 1505.170, 04 Dec 2013 04:01:32,  26.7512, 11.5,   2.5
2013/12/04 04:01:45.654 # 13.6165,  4.22871,  133.427,  35.6252, 1505.171, 04 Dec 2013 04:01:42,  26.7510, 11.5,   2.2
2013/12/04 04:01:55.641 # 13.6161,  4.22868,  133.438,  35.6251, 1505.170, 04 Dec 2013 04:01:52,  26.7510, 11.5,   2.4
2013/12/04 04:02:05.640 # 13.6158,  4.22866,  133.442,  35.6253, 1505.169, 04 Dec 2013 04:02:02,  26.7512, 11.5,   2.0
2013/12/04 04:02:15.642 # 13.6156,  4.22865,  133.435,  35.6253, 1505.168, 04 Dec 2013 04:02:12,  26.7512, 11.5,   1.9
2013/12/04 04:02:25.642 # 13.6156,  4.22863,  133.431,  35.6252, 1505.168, 04 Dec 2013 04:02:22,  26.7512, 11.5,   2.2
2013/12/04 04:02:35.652 # 13.6152,  4.22862,  133.441,  35.6255, 1505.167, 04 Dec 2013 04:02:32,  26.7515, 11.5,   3.4
2013/12/04 04:02:45.641 # 13.6152,  4.22858,  133.427,  35.6251, 1505.166, 04 Dec 2013 04:02:42,  26.7512, 11.5,   2.3
2013/12/04 04:02:55.641 # 13.6148,  4.22857,  133.435,  35.6253, 1505.166, 04 Dec 2013 04:02:52,  26.7513, 11.5,   2.2
2013/12/04 04:03:05.642 # 13.6149,  4.22856,  133.435,  35.6252, 1505.166, 04 Dec 2013 04:03:02,  26.7512, 11.5,   2.2
2013/12/04 04:03:15.645 # 13.6148,  4.22855,  133.432,  35.6252, 1505.165, 04 Dec 2013 04:03:12,  26.7513, 11.5,   1.9
2013/12/04 04:03:25.642 # 13.6143,  4.22852,  133.431,  35.6253, 1505.164, 04 Dec 2013 04:03:22,  26.7515, 11.5,   2.3
2013/12/04 04:03:35.651 # 13.6143,  4.22851,  133.425,  35.6252, 1505.164, 04 Dec 2013 04:03:32,  26.7515, 11.5,   2.0
2013/12/04 04:03:45.641 # 13.6146,  4.22851,  133.429,  35.6250, 1505.164, 04 Dec 2013 04:03:42,  26.7512, 11.5,   2.1
2013/12/04 04:03:55.647 # 13.6143,  4.22850,  133.429,  35.6252, 1505.164, 04 Dec 2013 04:03:52,  26.7515, 11.5,   2.1
2013/12/04 04:04:05.642 # 13.6146,  4.22853,  133.442,  35.6252, 1505.165, 04 Dec 2013 04:04:02,  26.7513, 11.5,   2.3
2013/12/04 04:04:15.641 # 13.6150,  4.22855,  133.429,  35.6250, 1505.166, 04 Dec 2013 04:04:12,  26.7511, 11.5,   2.2
2013/12/04 04:04:25.643 # 13.6150,  4.22856,  133.430,  35.6250, 1505.166, 04 Dec 2013 04:04:22,  26.7511, 11.5,   2.2
2013/12/04 04:04:35.642 # 13.6148,  4.22854,  133.431,  35.6251, 1505.165, 04 Dec 2013 04:04:32,  26.7512, 11.5,   2.5
2013/12/04 04:04:45.642 # 13.6144,  4.22853,  133.429,  35.6254, 1505.164, 04 Dec 2013 04:04:42,  26.7515, 11.5,   2.0
2013/12/04 04:04:55.642 # 13.6143,  4.22850,  133.419,  35.6251, 1505.163, 04 Dec 2013 04:04:52,  26.7513, 11.5,   2.1
2013/12/04 04:05:05.685 # 13.6140,  4.22846,  133.432,  35.6251, 1505.163, 04 Dec 2013 04:05:02,  26.7513, 11.5,   2.5
2013/12/04 04:05:15.641 # 13.6136,  4.22845,  133.437,  35.6253, 1505.162, 04 Dec 2013 04:05:12,  26.7517, 11.5,   2.5
2013/12/04 04:05:25.641 # 13.6140,  4.22845,  133.432,  35.6250, 1505.162, 04 Dec 2013 04:05:22,  26.7513, 11.5,   2.3
2013/12/04 04:05:35.641 # 13.6133,  4.22841,  133.427,  35.6252, 1505.160, 04 Dec 2013 04:05:32,  26.7516, 11.5,   1.9
2013/12/04 04:05:45.641 # 13.6127,  4.22834,  133.434,  35.6252, 1505.158, 04 Dec 2013 04:05:42,  26.7517, 11.5,   2.2
2013/12/04 04:05:55.688 # 13.6125,  4.22834,  133.426,  35.6253, 1505.158, 04 Dec 2013 04:05:52,  26.7518, 11.5,   2.0
2013/12/04 04:06:12.209 [ctdbp2:DLOGP3]:Instrument Stopped [Power Off]
2013/12/04 04:57:32.446 [ctdbp2:DLOGP3]:Idle state, without initialize
2013/12/04 05:00:13.229 [ctdbp2:DLOGP3]:Instrument Started [Power On]
2013/12/04 05:00:26.648 # 13.6233,  4.22944,  133.205,  35.6257, 1505.190, 04 Dec 2013 05:00:23,  26.7500, 11.4,   2.0
2013/12/04 05:00:36.642 # 13.6236,  4.22946,  133.199,  35.6257, 1505.191, 04 Dec 2013 05:00:33,  26.7499, 11.4,   2.1
